"Outcome","HomeTeam","AwayTeam","month","year","GamesPlayedHome","GamesWonHome","GamesLostHome","GamesDrawnHome","LongestWinningStreakHome","LongestLosingStreak Home","TeamsPlayedHome","TeamsBeatenHome","TeamsBeatenByHome","TeamsDrawnWithHome","GroundsPlayedAtHome","LargestPointsForHome","LargestPointsAgainstHome","LargestWinningMarginHome","LargestLosingMarginHome","TotalPointsForHome","AvgPointsForHome","TotalPointsAgainstHome","AvgPointsAgainstHome","TotalPointsDifferenceHome","AvgPointsDifferenceHome","RankHome","RankScoreHome","RankChangeHome","GamesPlayedAway","GamesWon Away","GamesLostAway","GamesDrawnAway","LongestWinning StreakAway","LongestLosingStreakAway","TeamsPlayedAway","TeamsBeatenAway","TeamsBeatenByAway","TeamsDrawnWithAway","GroundsPlayedAtAway","LargestPointsForAway","LargestPointsAgainstAway","LargestWinningMarginAway","LargestLosingMarginAway","TotalPointsForAway","AvgPointsForAway","TotalPointsAgainstAway","AvgPointsAgainstAway","TotalPointsDifferenceAway","AvgPointsDifferenceAway","RankAway","RankScoreAway","RankChangeAway"
"1740","win","England","Italy",3,2013,586.733386405853,315.03582395087,230.026157170476,41.6714052845066,10.0011372682816,5.83399673983093,18.3354183251829,18.3354183251829,8.33428105690132,6.66742484552106,70.0079608779711,111.679366162478,63.3405360324501,111.679366162478,-63.3405360324501,9991.969559119,14.193280639903,7594.19689904848,10.7845596876303,2397.77266007051,3.40872095227264,3.33371242276053,70.8747261078888,0.833428105690132,335.871526593123,140.849349861632,186.68789567459,8.33428105690132,8.33428105690132,10.8345653739717,33.3371242276053,27.5031274877744,22.5025588536336,6.66742484552106,121.680503430759,86.6765229917738,84.1762386747034,80.0090981462527,-84.1762386747034,6018.18435118845,14.9350316539672,7384.17301641457,18.327084044126,-1365.98866522613,-3.39205239015884,13.3348496910421,58.781684294325,0
"2124","win","Wales","England",3,2013,567.590355964972,292.546571136131,251.706736419121,23.3370484097199,9.16812616096137,9.16812616096137,20.0031843511884,20.0031843511884,12.5019902194928,6.66772811706281,69.1776792145267,85.0135334925509,80.0127374047538,81.6796694340195,-69.1776792145267,9614.86394480458,14.1189142878805,8560.52943629402,12.5686675006634,1054.33450851056,1.5502467872171,5.00079608779711,70.5362288183782,0,586.760074301528,315.050153531218,230.036620038667,41.6733007316426,10.0015921755942,5.83426210242996,18.3362523219227,18.3362523219227,8.33466014632852,6.66772811706281,70.0111452291596,111.684445960802,63.3434171120967,111.684445960802,-63.3434171120967,9992.42404943326,14.1939262291975,7594.54232533455,10.7850502293491,2397.88172409871,3.40887599984836,3.33386405853141,70.8779498843777,0.833466014632852
"2444","win","France","Scotland",3,2013,601.024659767239,333.439478372948,240.910023124455,26.6751582698359,9.16958565525607,15.0047765267827,25.0079608779711,23.3407634861064,13.3375791349179,7.50238826339133,102.532639599682,82.5262708973047,50.8495204518746,76.6910800257781,-42.5135334925509,11118.539406346,15.4215758747489,8874.49171689602,12.3122527389211,2244.04768944994,3.10932313582774,5.83519087152659,67.6215262140339,0,551.008738011297,230.073240077334,293.426740968194,27.5087569657682,5.00159217559422,14.1711778308503,20.0063687023769,19.1727700064445,12.5039804389856,5.83519087152659,56.6847113234012,83.3598695932371,61.6863034989954,76.6910800257781,-48.3487243640775,7557.40577732287,11.4369741081921,8292.63982713522,12.5456603737822,-735.234049812351,-1.10868626559005,8.33598695932371,63.2534690473483,0
"3669","win","Italy","Ireland",3,2013,335.940274460745,140.878179612571,186.726107888851,8.33598695932371,8.33598695932371,10.8367830471208,33.3439478372948,27.5087569657682,22.507164790174,6.66878956745896,121.705409606126,86.6942643769665,84.1934682891694,80.0254748095076,-84.1934682891694,6019.41618332765,14.9380886311081,7385.6844459608,18.3308353235528,-1366.26826263316,-3.39274669244475,13.3375791349179,58.7937160241101,0,544.339948443838,234.241233556996,285.090754008871,25.0079608779711,8.33598695932371,9.16958565525607,19.1727700064445,17.5055726145798,10.8367830471208,6.66878956745896,69.1886917623868,69.1886917623868,55.0175139315364,66.6878956745896,-50.0159217559422,7775.80863565715,11.9037893779142,7751.63427347511,11.870445430077,24.1743621820387,0.0333439478372948,1.66719739186474,70.3557299366921,0
"925","win","Canada","United States",5,2013,171.748663709769,76.7032867053338,90.8767201182759,4.16865688615944,5.00238826339133,8.33731377231889,24.1782099397248,16.6746275446378,18.3420902991016,3.33492550892756,70.8671670647106,60.028659160696,65.8647788013192,55.0262708973047,-58.3611964062322,3599.21835551006,17.4750096667804,4297.88524963039,20.8599590583419,-698.666894120323,-3.39328670533379,15.007164790174,54.3342738542022,0,164.245081314682,55.0262708973047,106.717616285682,2.50119413169567,3.33492550892756,6.66985101785511,23.3444785624929,13.3397020357102,18.3420902991016,2.50119413169567,70.0334356874787,75.8695553281019,88.3755259865802,75.8695553281019,-81.7056749687251,3252.3861025816,16.5078812691914,4435.45092687365,22.5190844990333,-1183.06482429205,-6.0028659160696,10.8385079040146,58.6613397020357,0
"1510","loose","Japan","Tonga",5,2013,190.924485386103,101.71522802229,85.8743318548846,3.33492550892756,7.503582395087,5.83611964062322,27.5131354486523,20.8432844307972,18.3420902991016,2.50119413169567,50.8576140111452,129.228363470943,120.891049698624,126.727169339247,-106.717616285682,6628.99818037075,28.9471534174912,4862.32139201638,21.2351381780962,1766.67678835437,7.71201523939497,12.5059706584783,60.0786830433299,0,188.423291254407,74.2020925736381,110.052541794609,4.16865688615944,5.00238826339133,10.0047765267827,23.3444785624929,19.1758216763334,14.1734334129421,1.66746275446378,45.021494370522,99.2140338905948,85.0406004776527,99.2140338905948,-85.0406004776527,3653.41089503014,16.1660514045263,4248.69509837371,18.8006425565791,-595.284203343569,-2.63459115205277,10.0047765267827,63.1051279426817,0
"1641","win","Fiji","Japan",6,2013,244.288847189052,124.228799423784,111.722544448235,8.33750331703249,5.00250199021949,7.50375298532924,25.8462602828007,21.6775086242845,15.0075059706585,4.16875165851624,60.0300238826339,103.385041131203,75.8712801849956,100.05003980439,-75.8712801849956,5280.14085067667,18.0173446681072,4909.95570340043,16.7583816672353,370.185147276242,1.26730050418894,6.67000265362599,64.2321255544183,0,190.928825960044,101.717540467796,85.8762841654346,3.33500132681299,7.50375298532924,5.83625232192274,27.5137609462072,20.8437582925812,18.3425072974715,2.50125099510975,50.8587702338982,129.231301414004,120.893798096971,126.730050418894,-106.720042458016,6629.14888737253,28.9478115167368,4862.43193449335,21.2356209484817,1766.71695287918,7.71219056825505,12.5062549755487,60.0800489025361,0
"924","win","Canada","Fiji",6,2013,171.756472951969,76.706774328064,90.8808521930323,4.16884643087304,5.00261571704765,8.33769286174608,24.1793092990636,16.6753857234922,18.3429242958414,3.33507714469843,70.8703893248417,60.0313886045718,65.8677736077941,55.0287728875242,-58.3638500322226,3599.38200841579,17.4758042382198,4298.08067023011,20.8609075400887,-698.698661814322,-3.39344099473066,15.007847151143,54.3367443799992,0,244.29440084916,124.231623640017,111.725084347398,8.33769286174608,5.00261571704765,7.50392357557148,25.8468478714129,21.6780014405398,15.007847151143,4.16884643087304,60.0313886045718,103.387391485651,75.8730050418894,100.052314340953,-75.8730050418894,5280.2608893438,18.0177542742333,4910.06732628227,16.7587626521096,370.193563061526,1.26732931498541,6.67015428939687,64.2335858068919,0
"123","win","South Africa","Italy",6,2013,375.213237802798,236.801243413321,120.902043292013,17.5099510974639,14.1747223169946,5.8366503658213,20.0113726828159,20.0113726828159,9.17187914629061,6.67045756093863,61.7017324386823,111.730164145722,45.859395731453,109.22874256037,-41.6903597558664,8634.07350543993,19.1859035596497,5849.15747374806,12.9990541718791,2784.91603169188,6.18684938777057,2.50142158535198,70.9986826642405,0.833807195117328,336.024299632283,140.913415974828,186.772811706282,8.33807195117328,8.33807195117328,10.8394935365253,33.3522878046931,27.5156374388718,22.5127942681679,6.67045756093863,121.73585048713,86.7159482922021,84.2145267068501,80.0454907312635,-84.2145267068501,6020.92175594223,14.9418249365025,7387.53174873953,18.33542022063,-1366.6099927973,-3.39359528412753,13.3409151218773,58.8084214716252,0
"573","loose","Argentina","England",6,2013,293.520148603055,160.10189923803,127.581200955305,5.83704840971985,16.6772811706282,6.67091246825126,22.514329580348,20.0127374047538,12.5079608779711,5.83704840971985,92.5589104969862,126.747336896774,77.5493574434209,126.747336896774,-70.8784449751696,8840.62674854998,25.115985442966,6044.68056029417,17.1692609651617,2795.94618825581,7.94672447780431,9.17250464384548,65.366603548277,0,587.040297206111,315.200614124872,230.146480154668,41.6932029265704,10.0063687023769,5.83704840971985,18.345009287691,18.345009287691,8.33864058531408,6.67091246825126,70.0445809166382,111.737783843209,63.373668448387,111.737783843209,-63.373668448387,9997.19619773304,14.2007049167899,7598.16930133819,10.7902009173964,2399.02689639486,3.41050399939346,3.33545623412563,70.9117995375109,0.833864058531408
"923","win","Canada","Tonga",6,2013,171.77599605747,76.7154933848895,90.8911823799234,4.16932029265704,5.00318435118845,8.33864058531408,24.1820576974108,16.6772811706282,18.345009287691,3.33545623412563,70.8784449751696,60.0382122142613,65.8752606239812,55.0350278630729,-58.3704840971985,3599.79114068009,17.4777906668183,4298.56922172941,20.8632787444558,-698.77808104932,-3.39382671822283,15.0095530535653,54.3429206944918,0,188.453277228098,74.2139012092953,110.070055726146,4.16932029265704,5.00318435118845,10.0063687023769,23.3481936388794,19.1788733462224,14.1756889950339,1.66772811706282,45.028659160696,99.2298229652375,85.0541339702036,99.2298229652375,-85.0541339702036,3653.99230448463,16.168624094924,4249.37124227605,18.8036345198832,-595.378937791425,-2.63501042495925,10.0063687023769,63.1151705902422,0
"1509","loose","Japan","Wales",6,2013,191.015637438872,101.763789377914,85.9153303764358,3.33651768452178,7.507164790174,5.83890594791311,27.5262708973047,20.8532355282611,18.3508472648698,2.50238826339133,50.8818946889571,129.290060275219,120.948766063914,126.787672011828,-106.768565904697,6632.16302740817,28.960973501649,4864.64278403275,21.2452763561924,1767.52024337541,7.71569714545661,12.5119413169567,60.1073660866598,0,568.042135789833,292.779426816786,251.907085181394,23.3556237916524,9.17542363243489,9.17542363243489,20.0191061071307,20.0191061071307,12.5119413169567,6.67303536904356,69.2327419538269,85.0812009553053,80.0764244285227,81.7446832707836,-69.2327419538269,9622.51700216081,14.1301523939497,8567.3432844308,12.5786716706471,1055.17371773001,1.55148072330263,5.00477652678267,70.5923729102695,0
"2806","win","New Zealand","France",6,2013,455.50710792676,347.053034610865,90.934569164866,17.5195041510292,15.8509799461693,4.17131051214982,18.3537662534592,18.3537662534592,7.50835892186967,8.34262102429963,70.9122787065469,120.968004852345,38.3760567117783,106.785549111035,-17.5195041510292,12015.0427991963,22.0078342621024,5896.56453997498,10.803694226468,6118.47825922135,11.2041400356344,0.834262102429963,77.4946066947193,0,601.502975852003,333.704840971985,241.101747602259,26.6963872777588,9.1768831267296,15.0167178437393,25.0278630728989,23.359338868039,13.3481936388794,7.50835892186967,102.614238598885,82.5919481405664,50.8899882482278,76.7521134235566,-42.5473672239281,11127.3879222108,15.4338488949543,8881.55434246939,12.3220512528906,2245.83357974146,3.11179764206376,5.83983471700974,67.6753417491186,0
"4785","loose","Scotland","Samoa",6,2013,551.484836422912,230.272034572956,293.680275977103,27.5325258728534,5.00591379506426,14.1834224193487,20.023655180257,19.189336214413,12.5147844876606,5.8402327609083,56.7336896773949,83.4318965844043,61.7396034724592,76.7573448576519,-48.3905000189545,7563.93574434209,11.4468562113803,8299.80507221654,12.5565004359528,-735.869327874446,-1.10964422457258,8.34318965844043,63.308123128246,0,168.532431100497,75.0887069259638,88.4378103794685,5.00591379506426,9.17750862428447,7.50887069259638,21.6922931119451,17.5206982827249,12.5147844876606,2.50295689753213,45.0532241555783,95.9466810720649,84.2662155502483,90.1064483111566,-72.5857500284317,3520.82603586186,17.428923196482,3684.35255316729,18.2382125933508,-163.526517305432,-0.809289396868721,7.50887069259638,62.6907270935214,0
"1129","loose","United States","Ireland",6,2013,164.368304332992,55.0675537359263,106.797679972706,2.50307062436029,3.33742749914705,6.6748549982941,23.3619924940293,13.3497099965882,18.3558512453088,2.50307062436029,70.085977482088,75.9264756055954,88.4418287273968,75.9264756055954,-81.7669737291027,3254.82616854316,16.5202661207779,4438.77857386557,22.5359791879904,-1183.95240532242,-6.00736949846469,10.8466393722279,58.7053497099966,0,544.835039235756,234.45428181508,285.350051177073,25.0307062436029,8.34356874786762,9.17792562265439,19.1902081200955,17.521494370522,10.8466393722279,6.6748549982941,69.2516206073013,69.2516206073013,55.0675537359263,66.748549982941,-50.0614124872057,7782.88092801092,11.914616171955,7758.6845786421,11.8812418969635,24.1963493688161,0.0333742749914705,1.66871374957352,70.4197202320027,0
"1128","loose","United States","Tonga",6,2013,164.368304332992,55.0675537359263,106.797679972706,2.50307062436029,3.33742749914705,6.6748549982941,23.3619924940293,13.3497099965882,18.3558512453088,2.50307062436029,70.085977482088,75.9264756055954,88.4418287273968,75.9264756055954,-81.7669737291027,3254.82616854316,16.5202661207779,4438.77857386557,22.5359791879904,-1183.95240532242,-6.00736949846469,10.8466393722279,58.7053497099966,0,188.564653701808,74.2577618560218,110.135107471853,4.17178437393381,5.00614124872057,10.0122824974411,23.3619924940293,19.1902081200955,14.184066871375,1.66871374957352,45.0552712384852,99.2884680996247,85.1044012282497,99.2884680996247,-85.1044012282497,3656.15182531559,16.1781798021153,4251.88263391334,18.8147475264415,-595.730808597748,-2.63656772432617,10.0122824974411,63.15247185261,0
"122","win","South Africa","Scotland",6,2013,375.469123166155,236.962735509307,120.984495242428,17.5218924144206,14.1843890973881,5.84063080480685,20.0250199021949,20.0250199021949,9.17813412183934,6.67500663406498,61.743811365101,111.806361120588,45.8906706091967,109.303233632814,-41.7187914629061,8639.96171196785,19.1989878312294,5853.14644224573,13.0079191781341,2786.81526972213,6.19106865309527,2.50312748777437,71.0471018613291,0.834375829258122,551.522423139619,230.287728875242,293.700291898859,27.534402365518,5.00625497554873,14.1843890973881,20.0250199021949,19.1906440729368,12.5156374388718,5.84063080480685,56.7375563895523,83.4375829258122,61.743811365101,76.7625762917472,-48.3937980969711,7564.45126805413,11.4476363774214,8300.3707494598,12.5573562303347,-735.919481405664,-1.1097198529133,8.34375829258122,63.3124379241063,0
"572","loose","Argentina","England",6,2013,293.700291898859,160.200159217559,127.659501876493,5.84063080480685,16.6875165851624,6.67500663406498,22.5281473899693,20.0250199021949,12.5156374388718,5.84063080480685,92.6157170476515,126.825126047235,77.5969521210053,126.825126047235,-70.9219454869404,8846.05254179461,25.1313999772546,6048.39038629213,17.1797983244247,2797.66215550248,7.9516016528299,9.17813412183934,65.4067212555442,0,587.400583797718,315.39406345957,230.287728875242,41.7187914629061,10.0125099510975,5.84063080480685,18.3562682436787,18.3562682436787,8.34375829258122,6.67500663406498,70.0875696576823,111.806361120588,63.4125630236173,111.806361120588,-63.4125630236173,10003.3318169756,14.2094203722658,7602.83255620001,10.7968232306001,2400.49926077562,3.41259714166572,3.33750331703249,70.9553205201107,0.834375829258122
"1508","win","Japan","Wales",6,2013,191.07206490011,101.793851169491,85.9407104135866,3.33750331703249,7.5093824633231,5.84063080480685,27.534402365518,20.8593957314531,18.3562682436787,2.50312748777437,50.8969255847454,129.328253535009,120.984495242428,126.825126047235,-106.80010614504,6634.12221843133,28.969528791842,4866.07983623337,21.2515523712044,1768.04238219796,7.71797642063763,12.5156374388718,60.1251222563403,0,568.209939724781,292.865916069601,251.981500435953,23.3625232192274,9.17813412183934,9.17813412183934,20.0250199021949,20.0250199021949,12.5156374388718,6.67500663406498,69.2531938284241,85.1063345843285,80.1000796087797,81.768831267296,-69.2531938284241,9625.3595663217,14.1343265476326,8569.87414231017,12.5823875052125,1055.48542401152,1.55193904242011,5.00625497554873,70.6132264301149,0
"2805","win","New Zealand","France",6,2013,455.569202774935,347.100344971379,90.9469653891353,17.5218924144206,15.8531407559043,4.17187914629061,18.3562682436787,18.3562682436787,7.5093824633231,8.34375829258122,70.9219454869404,120.984495242428,38.3812881458736,106.80010614504,-17.5218924144206,12016.6806929755,22.0108343758293,5897.36836119641,10.8051669888927,6119.31233177907,11.2056673869366,0.834375829258122,77.505170779787,0,601.584972895106,333.750331703249,241.134614655597,26.7000265362599,9.17813412183934,15.0187649266462,25.0312748777437,23.3625232192274,13.35001326813,7.5093824633231,102.628226998749,82.6032070965541,50.8969255847454,76.7625762917472,-42.5531672921642,11128.9048106448,15.4359528412753,8882.76507828197,12.3237309981425,2246.13973236286,3.1122218431328,5.84063080480685,67.6845672694189,0
"4170","win","Samoa","Italy",6,2013,168.547746313355,75.0955305356534,88.4458470753251,5.00636870237689,9.1783426210243,7.50955305356534,21.6942643769665,17.5222904583191,12.5159217559422,2.50318435118845,45.057318321392,95.9554001288904,84.2738731566777,90.114636642784,-72.5923461844649,3521.14598733841,17.4305070321089,3684.68736494939,18.2398699723265,-163.541377610978,-0.809362940217597,7.50955305356534,62.6964240494333,0,336.261097842981,141.012718450282,186.904431555404,8.34394783729482,8.34394783729482,10.8471321884833,33.3757913491793,27.5350278630729,22.528659160696,6.67515826983585,121.821638424504,86.7770575078661,84.2738731566777,80.1018992380303,-84.2738731566777,6025.16473331059,14.9523545244323,7392.73778384321,18.3483412942113,-1367.57305053262,-3.39598676977899,13.3503165396717,58.8498640964404,0
"922","loose","Canada","Ireland",6,2013,171.885325448273,76.7643201031123,90.9490314265135,4.17197391864741,5.00636870237689,8.34394783729482,24.197448728155,16.6878956745896,18.3566852420486,3.33757913491793,70.923556617006,60.0764244285227,65.9171879146291,55.0700557261458,-58.4076348610637,3602.08228136017,17.4889146669699,4301.30511012548,20.8765574889116,-699.222828765306,-3.39598676977899,15.0191061071307,54.3775080556503,0,544.859793775352,234.464934227984,285.363016035483,25.0318435118845,8.34394783729482,9.1783426210243,19.1910800257781,17.5222904583191,10.8471321884833,6.67515826983585,69.254767049547,69.254767049547,55.0700557261458,66.7515826983585,-50.0636870237689,7783.23454262861,11.915157511657,7759.03709390045,11.8817817203078,24.197448728155,0.0333757913491793,1.66878956745896,70.4229197467683,0
"1027","win","Japan","Canada",6,2013,191.076405474051,101.796163614997,85.9426627241366,3.33757913491793,7.50955305356534,5.84076348610637,27.5350278630729,20.859869593237,18.3566852420486,2.50318435118845,50.8980818074984,129.33119147807,120.987243640775,126.828007126881,-106.802532317374,6634.27292543311,28.9701868910876,4866.19037871034,21.2520351415899,1768.08254672277,7.71815174949771,12.5159217559422,60.1264881155465,0,171.885325448273,76.7643201031123,90.9490314265135,4.17197391864741,5.00636870237689,8.34394783729482,24.197448728155,16.6878956745896,18.3566852420486,3.33757913491793,70.923556617006,60.0764244285227,65.9171879146291,55.0700557261458,-58.4076348610637,3602.08228136017,17.4889146669699,4301.30511012548,20.8765574889116,-699.222828765306,-3.39598676977899,15.0191061071307,54.3775080556503,0
