"Outcome","HomeTeam","AwayTeam","month","year","GamesPlayedHome","GamesWonHome","GamesLostHome","GamesDrawnHome","LongestWinningStreakHome","LongestLosingStreak Home","TeamsPlayedHome","TeamsBeatenHome","TeamsBeatenByHome","TeamsDrawnWithHome","GroundsPlayedAtHome","LargestPointsForHome","LargestPointsAgainstHome","LargestWinningMarginHome","LargestLosingMarginHome","TotalPointsForHome","AvgPointsForHome","TotalPointsAgainstHome","AvgPointsAgainstHome","TotalPointsDifferenceHome","AvgPointsDifferenceHome","RankHome","RankScoreHome","RankChangeHome","GamesPlayedAway","GamesWon Away","GamesLostAway","GamesDrawnAway","LongestWinning StreakAway","LongestLosingStreakAway","TeamsPlayedAway","TeamsBeatenAway","TeamsBeatenByAway","TeamsDrawnWithAway","GroundsPlayedAtAway","LargestPointsForAway","LargestPointsAgainstAway","LargestWinningMarginAway","LargestLosingMarginAway","TotalPointsForAway","AvgPointsForAway","TotalPointsAgainstAway","AvgPointsAgainstAway","TotalPointsDifferenceAway","AvgPointsDifferenceAway","RankAway","RankScoreAway","RankChangeAway"
"4177","win","Wales","Italy",3,2012,563.885761401114,290.637154554759,250.063876568482,23.1847302778725,9.1082868948785,9.1082868948785,19.8726259524622,19.8726259524622,12.4203912202889,6.62420865082073,68.726164752265,84.4586602979643,79.4905038098487,81.1465559725539,-68.726164752265,9552.10887448349,14.0267618181129,8504.65588157246,12.4866333067971,1047.45299291103,1.54012851131582,4.96815648811555,70.0758472648698,0,333.694510785094,139.936407748588,185.47784222298,8.28026081352591,8.28026081352591,10.7643390575837,33.1210432541036,27.3248606846355,22.35670419652,6.62420865082073,120.891807877478,86.1147124606695,83.6306342166117,79.4905038098487,-83.6306342166117,5979.17633344706,14.8382273778384,7336.31108078396,18.2082935289435,-1357.1347473369,-3.37006615110505,13.2484173016415,58.4006795177982,0
"2129","loose","France","England",3,2012,597.006804655218,331.210432541036,239.299537510899,26.4968346032829,9.1082868948785,14.9044694643466,24.8407824405777,23.1847302778725,13.2484173016415,7.45223473217332,101.847208006369,81.9745820539065,50.5095909625081,76.1783994844384,-42.2293301489821,11044.2118730809,15.3184825050229,8815.16566207968,12.2299452215778,2229.04621100117,3.08853728344516,5.79618256946814,67.1694757193222,0,582.930361272224,312.993858751279,228.535198453315,41.4013040676296,9.93631297623109,5.79618256946814,18.216573789757,18.216573789757,8.28026081352591,6.62420865082073,69.5541908336177,110.955494901247,62.9299821827969,110.955494901247,-62.9299821827969,9927.20468933621,14.1012841654346,7544.97365328481,10.7146574927025,2382.2310360514,3.3866266727321,3.31210432541036,70.4153379582243,0.828026081352591
"1748","win","England","Ireland",3,2012,582.930361272224,312.993858751279,228.535198453315,41.4013040676296,9.93631297623109,5.79618256946814,18.216573789757,18.216573789757,8.28026081352591,6.62420865082073,69.5541908336177,110.955494901247,62.9299821827969,110.955494901247,-62.9299821827969,9927.20468933621,14.1012841654346,7544.97365328481,10.7146574927025,2382.2310360514,3.3866266727321,3.31210432541036,70.4153379582243,0.828026081352591,540.701031123242,232.675328860078,283.184919822586,24.8407824405777,8.28026081352591,9.1082868948785,19.0445998711096,17.3885477084044,10.7643390575837,6.62420865082073,68.726164752265,68.726164752265,54.649721369271,66.2420865082073,-49.6815648811555,7723.82728685697,11.824212441715,7699.81453049774,11.7910913984609,24.0127563592251,0.0331210432541036,1.65605216270518,69.8854012661587,0
"2812","win","Wales","France",3,2012,563.976117366087,290.68372569089,250.103946320937,23.1884453542591,9.10974638917321,9.10974638917321,19.8758103036506,19.8758103036506,12.4223814397816,6.62527010121688,68.7371773001251,84.4721937905152,79.5032412146025,81.1595587399067,-68.7371773001251,9553.63948595474,14.0290094393267,8506.01865119982,12.4886341407938,1047.62083475492,1.54037529853292,4.96895257591266,70.087076083248,0,597.102467872171,331.263505060844,239.33788240646,26.5010804048675,9.10974638917321,14.906857727738,24.8447628795633,23.1884453542591,13.2505402024338,7.45342886386899,101.863527806209,81.9877175025589,50.5176845217787,76.1906061639941,-42.2360968952576,11045.9815762538,15.320937109064,8816.57818719436,12.2319049243717,2229.40338905948,3.08903218469237,5.79711133856477,67.1802388263391,0
"3980","win","Italy","Scotland",3,2012,333.7479813488,139.958830888207,185.507562834073,8.2815876265211,8.2815876265211,10.7660639144774,33.1263505060844,27.3292391675196,22.360286591607,6.62527010121688,120.911179347208,86.1285113158194,83.6440350278631,79.5032412146025,-83.6440350278631,5980.13442511088,14.8406050267258,7337.48663709769,18.2112111907199,-1357.35221198681,-3.37060616399409,13.2505402024338,58.4100375298533,0,547.412942113044,228.571818491982,291.511884453543,27.3292391675196,4.96895257591266,14.0786989650859,19.8758103036506,19.0476515409985,12.4223814397816,5.79711133856477,56.3147958603435,82.815876265211,61.2837484362561,76.1906061639941,-48.0332082338224,7508.08734220403,11.3623382235869,8238.52337086319,12.4637893779143,-730.436028659161,-1.10145115432731,8.2815876265211,62.8406869100421,0
"583","win","Argentina","Uruguay",5,2012,291.511884453543,159.006482429205,126.708290685773,5.79711133856477,16.5631752530422,6.62527010121688,22.360286591607,19.8758103036506,12.4223814397816,5.79711133856477,91.9256226543842,125.880131923121,77.0187649266462,125.880131923121,-70.3934948254293,8780.13920163767,24.9441419310815,6003.32287046514,17.0517889230069,2776.81633117252,7.8923530080746,9.10974638917321,64.9193654042989,0,150.724894802684,70.3934948254293,77.0187649266462,3.31263505060844,4.14079381326055,4.96895257591266,19.0476515409985,12.4223814397816,14.906857727738,3.31263505060844,33.9545092687365,84.4721937905152,110.973274195383,79.5032412146025,-108.488797907426,3374.74695780735,18.5424746957807,3494.00181962925,19.1967201182759,-119.254861821904,-0.654245422495167,18.2194927783464,51.4369407483225,1.65631752530422
"1515","loose","Japan","Fiji",6,2012,189.648356647333,101.035369043557,85.3003525531673,3.31263505060844,7.45342886386899,5.79711133856477,27.3292391675196,20.7039690663027,18.2194927783464,2.48447628795633,50.5176845217787,128.364608211077,120.083020584556,125.880131923121,-106.00432161947,6584.69032184692,28.7536722392812,4829.8219037871,21.0932036847492,1754.86841805982,7.66046855453201,12.4223814397816,59.677120436711,0,242.650517457068,123.395655635164,110.973274195383,8.2815876265211,4.96895257591266,7.45342886386899,25.6729216422154,21.5321278289548,14.906857727738,4.14079381326055,59.6274309109519,102.691686568862,75.362447401342,99.3790515182532,-75.362447401342,5244.72944387581,17.8965108609121,4877.02695325827,16.6459911293074,367.702490617537,1.25880131923121,6.62527010121688,63.8013510747185,0
"5148","loose","Australia","Scotland",6,2012,470.426475605595,249.292903445923,207.053906516547,14.0796656431252,8.28215626066189,8.28215626066189,19.8771750255885,19.8771750255885,11.5950187649266,7.4539406345957,78.680484476288,117.606618901399,50.5211531900375,117.606618901399,-37.2697031729785,10066.9609348345,17.7238143978164,7930.16461958376,13.9637154554759,2136.79631525077,3.7600989423405,4.14107813033095,71.7814483111566,-1.65643125213238,547.450528829751,228.587512794268,291.531900375299,27.3311156601842,4.96929375639713,14.0796656431252,19.8771750255885,19.0489593995223,12.4232343909928,5.79750938246332,56.3186625725009,82.8215626066189,61.287956328898,76.1958375980894,-48.036506311839,7508.60286591607,11.3631183896281,8239.08904810645,12.4646451722961,-730.486182190379,-1.10152678266803,8.28215626066189,62.8450017059024,0
"7531","win","Samoa","Tonga",6,2012,167.29955646537,74.539406345957,87.790856363016,4.96929375639713,9.11037188672808,7.4539406345957,21.5336062777209,17.39252814739,12.4232343909928,2.48464687819857,44.7236438075742,95.2447969976117,83.6497782326851,89.4472876151484,-72.0547594677584,3495.06994199932,17.3014244285227,3657.40020470829,18.1047935858069,-162.330262708973,-0.803369157284203,7.4539406345957,62.2321221426134,0,187.176731490959,73.7111907198908,109.324462640737,4.14107813033095,4.96929375639713,9.93858751279427,23.1900375298533,19.0489593995223,14.0796656431252,1.65643125213238,44.7236438075742,98.5576595018765,84.4779938587513,98.5576595018765,-84.4779938587513,3629.24087342204,16.0591009894234,4220.5868304333,18.6762623677926,-591.345957011259,-2.61716137836916,9.93858751279427,62.6876407369498,0
"1398","win","Romania","Uruguay",6,2012,337.114617688313,198.789946548391,128.385173812502,9.93949732741954,10.7677887713712,9.93949732741954,29.8184919822586,24.8487433185488,21.5355775427423,7.45462299556465,110.991053489518,82.8291443951628,110.991053489518,82.8291443951628,-110.991053489518,7491.89611054248,18.4046358846052,5742.54458091664,14.1058032904962,1749.35152962584,4.29883259410895,14.0809545471777,54.8991569051139,0,150.749042799196,70.4047727358884,77.0311042875014,3.31316577580651,4.14145721975814,4.96974866370977,19.0507032108874,12.4243716592744,14.9092459911293,3.31316577580651,33.9599492020168,84.4857272830661,110.991053489518,79.5159786193563,-108.506179157663,3375.28763410289,18.545445430077,3494.56160203192,19.1997956707987,-119.273967929034,-0.654350240721786,18.2224117669358,51.4451815838356,1.65658288790326
"129","win","South Africa","England",6,2012,372.790856363016,235.272451571326,120.121498161416,17.3969066302741,14.0832101292695,5.79896887675803,19.8821790060275,19.8821790060275,9.11266537776261,6.62739300200917,61.3033852685849,111.008832783654,45.5633268888131,108.5235604079,-41.4212062625573,8578.33181697562,19.0620391220289,5811.39523863679,12.9151321126654,2766.93657833883,6.14690700936351,2.48527237575344,70.5403142651352,0.828424125251147,583.210584176807,313.144319344933,228.645058569316,41.4212062625573,9.94108950301376,5.79896887675803,18.2253307555252,18.2253307555252,8.28424125251147,6.62739300200917,69.5876265210963,111.008832783654,62.9602335190872,111.008832783654,-62.9602335190872,9931.976837636,14.108062853027,7548.60062928845,10.7198081807498,2383.37620834755,3.38825467227719,3.31369650100459,70.4491876113575,0.828424125251147
"581","win","Argentina","Italy",6,2012,291.651995905834,159.082906857728,126.769191402252,5.79989764585466,16.5711361310133,6.62845445240532,22.371033776868,19.885363357216,12.42835209826,5.79989764585466,91.9698055271239,125.940634595701,77.0557830092119,125.940634595701,-70.4273285568066,8784.35926305015,24.956131013306,6006.20829068577,17.0599846468782,2778.15097236438,7.89614636642784,9.11412487205732,64.9505680655067,0,333.908393039918,140.026100307062,185.596724667349,8.28556806550665,8.28556806550665,10.7712384851586,33.1422722620266,27.342374616172,22.371033776868,6.62845445240532,120.969293756397,86.1699078812692,83.6842374616172,79.5414534288639,-83.6842374616172,5983.00870010235,14.8477379733879,7341.01330603889,18.2199641760491,-1358.00460593654,-3.37222620266121,13.2569089048106,58.4381115660184,0
"931","win","Canada","United States",6,2012,170.874028583343,76.3126729595512,90.4139277455552,4.14742787823648,4.97691345388377,8.29485575647295,24.0550816937716,16.5897115129459,18.2486826642405,3.31794230258918,70.5062739300201,59.7229614466053,65.5293604761363,54.7460479927215,-58.0639902953107,3580.88923006937,17.3860176655673,4275.99814246181,20.7537291026953,-695.108912392433,-3.37600629288449,14.9307403616513,54.0575749649342,0,163.408658402517,54.7460479927215,106.174153682854,2.48845672694189,3.31794230258918,6.63588460517836,23.2255961181243,13.2717692103567,18.2486826642405,2.48845672694189,69.6767883543728,75.4831873839039,87.9254710186133,75.4831873839039,-81.2895864134349,3235.8232306001,16.4238143978164,4412.86326244361,22.4044053982334,-1177.04003184351,-5.97229614466053,10.7833124834148,58.3626051025437,0
"3674","win","New Zealand","Ireland",6,2012,452.899124303423,345.065999469275,90.4139277455552,17.4191970885932,15.7602259372986,4.14742787823648,18.2486826642405,18.2486826642405,7.46537018082566,8.29485575647295,70.5062739300201,120.275408468858,38.1563364797756,106.174153682854,-17.4191970885932,11946.2512604723,21.8818294855756,5862.80404867508,10.7418382046325,6083.44721179726,11.1399912809432,0.829485575647295,77.0509151218773,0,541.654080897684,233.08544675689,283.684066871375,24.8845672694189,8.29485575647295,9.12434133212025,19.0781682398878,17.4191970885932,10.7833124834148,6.63588460517836,68.8473027787255,68.8473027787255,54.7460479927215,66.3588460517836,-49.7691345388377,7737.44144963797,11.8450540202434,7713.3863679442,11.8118745972175,24.0550816937716,0.0331794230258918,1.65897115129459,70.0085825846317,0
"5809","win","Australia","Wales",6,2012,471.147806967664,249.675158269836,207.371393911824,14.101254786004,8.29485575647295,8.29485575647295,19.9076538155351,19.9076538155351,11.6127980590621,7.46537018082566,78.801129686493,117.786951741916,50.598620114485,117.786951741916,-37.3268509041283,10082.3971719929,17.7509913188521,7942.32438682285,13.9851268054134,2140.07278517002,3.76586451343872,4.14742787823648,71.8915148413511,-1.65897115129459,564.879677015808,291.149437052201,250.504643845483,23.2255961181243,9.12434133212025,9.12434133212025,19.9076538155351,19.9076538155351,12.4422836347094,6.63588460517836,68.8473027787255,84.6075287160241,79.6306152621403,81.2895864134349,-68.8473027787255,9568.9456006672,14.0514856514652,8519.64634747337,12.5086424807612,1049.29925319383,1.54284317070397,4.97691345388377,70.1993642670306,0
"1514","loose","Japan","Tonga",6,2012,189.952196823231,101.19724022897,85.4370142916714,3.31794230258918,7.46537018082566,5.80639902953107,27.3730239963607,20.7371393911824,18.2486826642405,2.48845672694189,50.598620114485,128.570264225331,120.275408468858,126.081807498389,-106.174153682854,6595.23981197164,28.7997391864741,4837.55987717503,21.1269976117366,1757.67993479662,7.67274157473748,12.4422836347094,59.7727305811441,0,187.463740096289,73.8242162326093,109.492095985443,4.14742787823648,4.97691345388377,9.95382690776754,23.2255961181243,19.0781682398878,14.101254786004,1.65897115129459,44.7922210849539,98.7087835020281,84.6075287160241,98.7087835020281,-84.6075287160241,3634.80579248645,16.0837253118011,4227.05849349862,18.7048997308465,-592.252701012169,-2.62117441904545,9.95382690776754,62.7837632207438,0
"6693","loose","Fiji","Samoa",6,2012,243.117024906175,123.632889798704,111.186625725009,8.29750938246332,4.97850562947799,7.46775844421699,25.7222790856363,21.5735243944046,14.935516888434,4.14875469123166,59.7420675537359,102.889116342545,75.5073353804162,99.5701125895599,-75.5073353804162,5254.81269191402,17.9309177755032,4886.40327533265,16.6779938587513,368.409416581372,1.26122142613443,6.63800750597066,63.9240122824974,0,167.609689525759,74.6775844421699,87.9535994541112,4.97850562947799,9.12726032070966,7.46775844421699,21.5735243944046,17.424769703173,12.446264073695,2.489252814739,44.8065506653019,95.4213578983282,83.8048447628796,89.6131013306039,-72.1883316274309,3501.54895939952,17.3334970999659,3664.1801432958,18.1383555100648,-162.631183896281,-0.804858410098942,7.46775844421699,62.3474854998294,0
"930","loose","Canada","Italy",6,2012,170.928693278744,76.3370863186626,90.4428522688502,4.14875469123166,4.97850562947799,8.29750938246332,24.0627772091436,16.5950187649266,18.2545206414193,3.31900375298533,70.5288297509382,59.7420675537359,65.5503241214602,54.7635619242579,-58.0825656772433,3582.03480040942,17.3915796656431,4277.36608665984,20.7603684749232,-695.331286250427,-3.37708631866257,14.935516888434,54.0748686455135,0,334.389628113272,140.22790856363,185.864210167178,8.29750938246332,8.29750938246332,10.7867621972023,33.1900375298533,27.381780962129,22.403275332651,6.63800750597066,121.143636983965,86.2940975776186,83.8048447628796,79.6560900716479,-83.8048447628796,5991.63152507677,14.8691368133743,7351.5933128625,18.2462231320368,-1359.96178778574,-3.37708631866257,13.2760150119413,58.5223336745138,0
"128","win","South Africa","England",6,2012,373.38792221085,235.649266461958,120.313886045718,17.424769703173,14.1057659501876,5.80825656772433,19.914022517912,19.914022517912,9.12726032070966,6.63800750597066,61.4015694302286,111.186625725009,45.6363016035483,108.69737291027,-41.4875469123166,8592.07096554077,19.0925690890481,5820.70283179802,12.9358171272603,2771.36813374275,6.15675196178779,2.489252814739,70.6532923916752,0.829750938246332,584.144660525418,313.645854657114,229.011258955988,41.4875469123166,9.95701125895599,5.80825656772433,18.2545206414193,18.2545206414193,8.29750938246332,6.63800750597066,69.6990788126919,111.186625725009,63.0610713067213,111.186625725009,-63.0610713067213,9947.88399863528,14.130658478335,7560.69054930058,10.7369771409075,2387.1934493347,3.3936813374275,3.31900375298533,70.5620197884681,0.829750938246332
"580","win","Argentina","France",6,2012,292.072330262709,159.312180143296,126.951893551689,5.80825656772433,16.5950187649266,6.63800750597066,22.403275332651,19.914022517912,12.446264073695,5.80825656772433,92.1023541453429,126.122142613443,77.1668372569089,126.122142613443,-70.5288297509382,8797.01944728762,24.9920982599795,6014.86455134766,17.084571818492,2782.15489593995,7.90752644148755,9.12726032070966,65.04417604913,0,598.250426475606,331.900375298533,239.79802115319,26.5520300238826,9.12726032070966,14.935516888434,24.89252814739,23.2330262708973,13.2760150119413,7.46775844421699,102.059365404299,82.1453428863869,50.6148072330263,76.3370863186626,-42.3172978505629,11067.2180143296,15.3503923575571,8833.52848857045,12.2554213578983,2233.68952575913,3.09497099965882,5.80825656772433,67.3093961105425,0
"1131","win","United States","Georgia",6,2012,163.513211266538,54.7810758557944,106.242086508207,2.49004890253611,3.32006520338148,6.64013040676295,23.2404564236703,13.2802608135259,18.2603586185981,2.49004890253611,69.721369271011,75.5314833769286,87.9817278896091,75.5314833769286,-81.3415974828462,3237.89358959779,16.4343227567383,4415.68672049737,22.4187402858334,-1177.79313089958,-5.97611736608666,10.7902119109898,58.3999469274802,0,130.312559232723,82.1716137836916,43.1608476439592,4.98009780507222,7.47014670760832,5.81011410591759,30.7106031312787,20.7504075211342,20.7504075211342,4.15008150422685,34.8606846355055,81.3415974828462,69.721369271011,78.8515485803101,-64.7412714659388,3156.55199211494,20.1029948064748,2307.44531635013,14.6995886879715,849.106675764813,5.41170628151181,11.6202282118352,57.5699306266348,0
"3673","win","New Zealand","Ireland",6,2012,453.188900261572,345.286781151674,90.4717767921453,17.4303423177528,15.770309716062,4.15008150422685,18.2603586185981,18.2603586185981,7.47014670760832,8.30016300845369,70.5513855718564,120.352363622579,38.180749838887,106.242086508207,-17.4303423177528,11953.894764775,21.8958300163008,5866.55521437507,10.7487110959475,6087.33955039994,11.1471189203533,0.830016300845369,77.1002141855264,0,542.000644452026,233.234580537549,283.865574889116,24.9004890253611,8.30016300845369,9.13017930929906,19.0903749194435,17.4303423177528,10.7902119109898,6.64013040676295,68.8913529701657,68.8913529701657,54.7810758557944,66.4013040676296,-49.8009780507222,7742.39205428561,11.8526327760719,7718.32158156109,11.8194321240381,24.0704727245157,0.0332006520338148,1.66003260169074,70.0533757913492,0
"5147","loose","Fiji","Scotland",6,2012,243.194776147693,123.67242882596,111.222184313279,8.30016300845369,4.98009780507222,7.47014670760832,25.7305053262065,21.5804238219796,14.9402934152166,4.15008150422685,59.7611736608666,102.922021304826,75.5314833769286,99.6019561014443,-75.5314833769286,5256.49323325372,17.9366522612684,4887.96599567838,16.6833276469919,368.527237575344,1.26162477728496,6.64013040676295,63.9444558171273,0,548.640774858789,229.084499033322,292.16573789757,27.3905379278972,4.98009780507222,14.1102771143713,19.9203912202889,19.0903749194435,12.4502445126805,5.81011410591759,56.4411084574851,83.0016300845369,61.4212062625573,76.361499677774,-48.1409454490314,7524.92778346412,11.3878236475985,8257.00216080973,12.4917453277228,-732.074377345616,-1.10392168012434,8.30016300845369,62.9816369081466,0
